scenario_id,timestamp,latitude,longitude,speed,bearing,accuracy,distance_to_boundary,bearing_to_boundary,movement_direction_difference,boundary_risk_level,target_risk
A_1,2026-09-11T15:52:27.097108,12.970000000000004,77.5946,1.5,180.0,2.4323740895682544,1111.9492664451686,0.0,180.0,HIGH,0
A_1,2026-09-11T15:52:32.097108,12.969900000000004,77.5946,1.5,180.0,3.9223253353275425,1123.0687591095987,0.0,180.0,HIGH,0
A_1,2026-09-11T15:52:37.097108,12.969800000000005,77.5946,1.5,180.0,5.623847830102148,1134.1882517740285,0.0,180.0,HIGH,0
A_1,2026-09-11T15:52:42.097108,12.969700000000005,77.5946,1.5,180.0,9.206261669888093,1145.3077444384585,0.0,180.0,HIGH,0
A_2,2026-09-11T15:51:07.098107,12.9716,77.5946,1.5,180.0,8.721937378382881,934.0373838142893,0.0,180.0,HIGH,0
A_2,2026-09-11T15:51:12.098107,12.9715,77.5946,1.5,180.0,9.443061556241343,945.1568764787194,0.0,180.0,HIGH,0
A_2,2026-09-11T15:51:17.098107,12.971400000000001,77.5946,1.5,180.0,5.142076123419529,956.2763691431493,0.0,180.0,HIGH,0
A_2,2026-09-11T15:51:22.098107,12.971300000000001,77.5946,1.5,180.0,6.669714539301658,967.3958618075791,0.0,180.0,HIGH,0
A_2,2026-09-11T15:51:27.098107,12.971200000000001,77.5946,1.5,180.0,7.230747585827735,978.5153544720091,0.0,180.0,HIGH,0
A_2,2026-09-11T15:51:32.098107,12.971100000000002,77.5946,1.5,180.0,4.903928088745583,989.634847136439,0.0,180.0,HIGH,0
A_2,2026-09-11T15:51:37.098107,12.971000000000002,77.5946,1.5,180.0,8.288990358929876,1000.754339800869,0.0,180.0,HIGH,0
A_2,2026-09-11T15:51:42.098107,12.970900000000002,77.5946,1.5,180.0,5.156662431056289,1011.8738324652991,0.0,180.0,HIGH,0
A_2,2026-09-11T15:51:47.098107,12.970800000000002,77.5946,1.5,180.0,9.337878362020028,1022.9933251297289,0.0,180.0,HIGH,0
A_2,2026-09-11T15:51:52.098107,12.970700000000003,77.5946,1.5,180.0,9.730290286770082,1034.112817794159,0.0,180.0,HIGH,0
A_2,2026-09-11T15:51:57.098107,12.970600000000003,77.5946,1.5,180.0,7.48370854767712,1045.232310458589,0.0,180.0,HIGH,0
A_2,2026-09-11T15:52:02.098107,12.970500000000003,77.5946,1.5,180.0,2.430577670695677,1056.3518031230187,0.0,180.0,HIGH,0
A_2,2026-09-11T15:52:07.098107,12.970400000000003,77.5946,1.5,180.0,9.38483441221711,1067.4712957874488,0.0,180.0,HIGH,0
A_2,2026-09-11T15:52:12.098107,12.970300000000003,77.5946,1.5,180.0,9.272391496197393,1078.5907884518788,0.0,180.0,HIGH,0
A_2,2026-09-11T15:52:17.098107,12.970200000000004,77.5946,1.5,180.0,8.641770617332128,1089.7102811163088,0.0,180.0,HIGH,0
A_2,2026-09-11T15:52:22.098107,12.970100000000004,77.5946,1.5,180.0,6.77535616014483,1100.8297737807388,0.0,180.0,HIGH,0
A_2,2026-09-11T15:52:27.098107,12.970000000000004,77.5946,1.5,180.0,8.336126707617417,1111.9492664451686,0.0,180.0,HIGH,0
A_2,2026-09-11T15:52:32.098107,12.969900000000004,77.5946,1.5,180.0,4.328894982967728,1123.0687591095987,0.0,180.0,HIGH,0
A_2,2026-09-11T15:52:37.098107,12.969800000000005,77.5946,1.5,180.0,5.1353276600262525,1134.1882517740285,0.0,180.0,HIGH,0
A_2,2026-09-11T15:52:42.098107,12.969700000000005,77.5946,1.5,180.0,4.089152609198583,1145.3077444384585,0.0,180.0,HIGH,0
A_3,2026-09-11T15:51:07.098107,12.9716,77.5946,1.5,180.0,9.77832745445987,934.0373838142893,0.0,180.0,HIGH,0
A_3,2026-09-11T15:51:12.098107,12.9715,77.5946,1.5,180.0,7.259469226045268,945.1568764787194,0.0,180.0,HIGH,0
A_3,2026-09-11T15:51:17.098107,12.971400000000001,77.5946,1.5,180.0,5.911400769025874,956.2763691431493,0.0,180.0,HIGH,0
A_3,2026-09-11T15:51:22.098107,12.971300000000001,77.5946,1.5,180.0,5.694034543164248,967.3958618075791,0.0,180.0,HIGH,0
A_3,2026-09-11T15:51:27.098107,12.971200000000001,77.5946,1.5,180.0,5.732721975439885,978.5153544720091,0.0,180.0,HIGH,0
A_3,2026-09-11T15:51:32.098107,12.971100000000002,77.5946,1.5,180.0,6.24207133334943,989.634847136439,0.0,180.0,HIGH,0
A_3,2026-09-11T15:51:37.098107,12.971000000000002,77.5946,1.5,180.0,4.924410356736645,1000.754339800869,0.0,180.0,HIGH,0
A_3,2026-09-11T15:51:42.098107,12.970900000000002,77.5946,1.5,180.0,9.249292800891727,1011.8738324652991,0.0,180.0,HIGH,0
A_3,2026-09-11T15:51:47.098107,12.970800000000002,77.5946,1.5,180.0,4.960137843523524,1022.9933251297289,0.0,180.0,HIGH,0
A_3,2026-09-11T15:51:52.098107,12.970700000000003,77.5946,1.5,180.0,9.2917735479652,1034.112817794159,0.0,180.0,HIGH,0
A_3,2026-09-11T15:51:57.098107,12.970600000000003,77.5946,1.5,180.0,9.150166556226164,1045.232310458589,0.0,180.0,HIGH,0
A_3,2026-09-11T15:52:02.098107,12.970500000000003,77.5946,1.5,180.0,8.418466039142888,1056.3518031230187,0.0,180.0,HIGH,0
A_3,2026-09-11T15:52:07.098107,12.970400000000003,77.5946,1.5,180.0,6.151188822520197,1067.4712957874488,0.0,180.0,HIGH,0
A_3,2026-09-11T15:52:12.098107,12.970300000000003,77.5946,1.5,180.0,3.5905149666658422,1078.5907884518788,0.0,180.0,HIGH,0
A_3,2026-09-11T15:52:17.098107,12.970200000000004,77.5946,1.5,180.0,6.544133445779899,1089.7102811163088,0.0,180.0,HIGH,0
A_3,2026-09-11T15:52:22.098107,12.970100000000004,77.5946,1.5,180.0,4.991271450274867,1100.8297737807388,0.0,180.0,HIGH,0
A_3,2026-09-11T15:52:27.098107,12.970000000000004,77.5946,1.5,180.0,2.0151546126244577,1111.9492664451686,0.0,180.0,HIGH,0
A_3,2026-09-11T15:52:32.098107,12.969900000000004,77.5946,1.5,180.0,4.653427534616659,1123.0687591095987,0.0,180.0,HIGH,0
A_3,2026-09-11T15:52:37.098107,12.969800000000005,77.5946,1.5,180.0,8.719862998378797,1134.1882517740285,0.0,180.0,HIGH,0
A_3,2026-09-11T15:52:42.098107,12.969700000000005,77.5946,1.5,180.0,9.771027916010606,1145.3077444384585,0.0,180.0,HIGH,0
A_4,2026-09-11T15:51:07.099111,12.9716,77.5946,1.5,180.0,9.840138691532587,934.0373838142893,0.0,180.0,HIGH,0
A_4,2026-09-11T15:51:12.099111,12.9715,77.5946,1.5,180.0,5.07934324364504,945.1568764787194,0.0,180.0,HIGH,0
A_4,2026-09-11T15:51:17.099111,12.971400000000001,77.5946,1.5,180.0,6.548772034714058,956.2763691431493,0.0,180.0,HIGH,0
A_4,2026-09-11T15:51:22.099111,12.971300000000001,77.5946,1.5,180.0,5.911180378063105,967.3958618075791,0.0,180.0,HIGH,0
A_4,2026-09-11T15:51:27.099111,12.971200000000001,77.5946,1.5,180.0,8.988953874290281,978.5153544720091,0.0,180.0,HIGH,0
A_4,2026-09-11T15:51:32.099111,12.971100000000002,77.5946,1.5,180.0,7.128884043366974,989.634847136439,0.0,180.0,HIGH,0
A_4,2026-09-11T15:51:37.099111,12.971000000000002,77.5946,1.5,180.0,2.5064860859032176,1000.754339800869,0.0,180.0,HIGH,0
A_4,2026-09-11T15:51:42.099111,12.970900000000002,77.5946,1.5,180.0,4.2136367335581815,1011.8738324652991,0.0,180.0,HIGH,0
A_4,2026-09-11T15:51:47.099111,12.970800000000002,77.5946,1.5,180.0,3.111272510489046,1022.9933251297289,0.0,180.0,HIGH,0
A_4,2026-09-11T15:51:52.099111,12.970700000000003,77.5946,1.5,180.0,7.823273310713175,1034.112817794159,0.0,180.0,HIGH,0
A_4,2026-09-11T15:51:57.099111,12.970600000000003,77.5946,1.5,180.0,8.233694567225097,1045.232310458589,0.0,180.0,HIGH,0
A_4,2026-09-11T15:52:02.099111,12.970500000000003,77.5946,1.5,180.0,9.88397077933641,1056.3518031230187,0.0,180.0,HIGH,0
A_4,2026-09-11T15:52:07.099111,12.970400000000003,77.5946,1.5,180.0,6.7496427167334465,1067.4712957874488,0.0,180.0,HIGH,0
A_4,2026-09-11T15:52:12.099111,12.970300000000003,77.5946,1.5,180.0,4.347848278077545,1078.5907884518788,0.0,180.0,HIGH,0
A_4,2026-09-11T15:52:17.099111,12.970200000000004,77.5946,1.5,180.0,6.87905962839655,1089.7102811163088,0.0,180.0,HIGH,0
A_4,2026-09-11T15:52:22.099111,12.970100000000004,77.5946,1.5,180.0,9.97428619589629,1100.8297737807388,0.0,180.0,HIGH,0
A_4,2026-09-11T15:52:27.099111,12.970000000000004,77.5946,1.5,180.0,2.1240886376875894,1111.9492664451686,0.0,180.0,HIGH,0
A_4,2026-09-11T15:52:32.099111,12.969900000000004,77.5946,1.5,180.0,2.8023131357841526,1123.0687591095987,0.0,180.0,HIGH,0
A_4,2026-09-11T15:52:37.099111,12.969800000000005,77.5946,1.5,180.0,2.1267539974178904,1134.1882517740285,0.0,180.0,HIGH,0
A_4,2026-09-11T15:52:42.099111,12.969700000000005,77.5946,1.5,180.0,8.103521748497766,1145.3077444384585,0.0,180.0,HIGH,0
A_5,2026-09-11T15:51:07.099111,12.9716,77.5946,1.5,180.0,6.451977710470533,934.0373838142893,0.0,180.0,HIGH,0
A_5,2026-09-11T15:51:12.099111,12.9715,77.5946,1.5,180.0,6.622299423180066,945.1568764787194,0.0,180.0,HIGH,0
A_5,2026-09-11T15:51:17.099111,12.971400000000001,77.5946,1.5,180.0,2.9009425201222294,956.2763691431493,0.0,180.0,HIGH,0
A_5,2026-09-11T15:51:22.099111,12.971300000000001,77.5946,1.5,180.0,6.516482936452371,967.3958618075791,0.0,180.0,HIGH,0
A_5,2026-09-11T15:51:27.099111,12.971200000000001,77.5946,1.5,180.0,6.067579422098626,978.5153544720091,0.0,180.0,HIGH,0
A_5,2026-09-11T15:51:32.099111,12.971100000000002,77.5946,1.5,180.0,6.593679645241883,989.634847136439,0.0,180.0,HIGH,0
A_5,2026-09-11T15:51:37.099111,12.971000000000002,77.5946,1.5,180.0,7.938209527180339,1000.754339800869,0.0,180.0,HIGH,0
A_5,2026-09-11T15:51:42.099111,12.970900000000002,77.5946,1.5,180.0,6.3379587588817445,1011.8738324652991,0.0,180.0,HIGH,0
A_5,2026-09-11T15:51:47.099111,12.970800000000002,77.5946,1.5,180.0,6.544362756310318,1022.9933251297289,0.0,180.0,HIGH,0
A_5,2026-09-11T15:51:52.099111,12.970700000000003,77.5946,1.5,180.0,7.8545453906137785,1034.112817794159,0.0,180.0,HIGH,0
A_5,2026-09-11T15:51:57.099111,12.970600000000003,77.5946,1.5,180.0,2.6702055333588737,1045.232310458589,0.0,180.0,HIGH,0
A_5,2026-09-11T15:52:02.099111,12.970500000000003,77.5946,1.5,180.0,2.015370146151442,1056.3518031230187,0.0,180.0,HIGH,0
A_5,2026-09-11T15:52:07.099111,12.970400000000003,77.5946,1.5,180.0,9.041836972911756,1067.4712957874488,0.0,180.0,HIGH,0
A_5,2026-09-11T15:52:12.099111,12.970300000000003,77.5946,1.5,180.0,9.506160398889532,1078.5907884518788,0.0,180.0,HIGH,0
A_5,2026-09-11T15:52:17.099111,12.970200000000004,77.5946,1.5,180.0,8.060238532182646,1089.7102811163088,0.0,180.0,HIGH,0
A_5,2026-09-11T15:52:22.099111,12.970100000000004,77.5946,1.5,180.0,2.4098996358764975,1100.8297737807388,0.0,180.0,HIGH,0
A_5,2026-09-11T15:52:27.099111,12.970000000000004,77.5946,1.5,180.0,5.880837776071086,1111.9492664451686,0.0,180.0,HIGH,0
A_5,2026-09-11T15:52:32.099111,12.969900000000004,77.5946,1.5,180.0,3.841921045600528,1123.0687591095987,0.0,180.0,HIGH,0
A_5,2026-09-11T15:52:37.099111,12.969800000000005,77.5946,1.5,180.0,6.263502730071768,1134.1882517740285,0.0,180.0,HIGH,0
A_5,2026-09-11T15:52:42.099111,12.969700000000005,77.5946,1.5,180.0,8.222517421322127,1145.3077444384585,0.0,180.0,HIGH,0
A_6,2026-09-11T15:51:07.100107,12.9716,77.5946,1.5,180.0,9.10452653939197,934.0373838142893,0.0,180.0,HIGH,0
A_6,2026-09-11T15:51:12.100107,12.9715,77.5946,1.5,180.0,3.2295296873367096,945.1568764787194,0.0,180.0,HIGH,0
A_6,2026-09-11T15:51:17.100107,12.971400000000001,77.5946,1.5,180.0,4.032303596354987,956.2763691431493,0.0,180.0,HIGH,0
A_6,2026-09-11T15:51:22.100107,12.971300000000001,77.5946,1.5,180.0,6.847074527916106,967.3958618075791,0.0,180.0,HIGH,0
A_6,2026-09-11T15:51:27.100107,12.971200000000001,77.5946,1.5,180.0,8.995478374395862,978.5153544720091,0.0,180.0,HIGH,0
A_6,2026-09-11T15:51:32.100107,12.971100000000002,77.5946,1.5,180.0,2.632793784597858,989.634847136439,0.0,180.0,HIGH,0
A_6,2026-09-11T15:51:37.100107,12.971000000000002,77.5946,1.5,180.0,4.202469103056859,1000.754339800869,0.0,180.0,HIGH,0
A_6,2026-09-11T15:51:42.100107,12.970900000000002,77.5946,1.5,180.0,8.629969563120007,1011.8738324652991,0.0,180.0,HIGH,0
A_6,2026-09-11T15:51:47.100107,12.970800000000002,77.5946,1.5,180.0,2.687575415141513,1022.9933251297289,0.0,180.0,HIGH,0
A_6,2026-09-11T15:51:52.100107,12.970700000000003,77.5946,1.5,180.0,5.788781305205735,1034.112817794159,0.0,180.0,HIGH,0
A_6,2026-09-11T15:51:57.100107,12.970600000000003,77.5946,1.5,180.0,7.8852911987550005,1045.232310458589,0.0,180.0,HIGH,0
A_6,2026-09-11T15:52:02.100107,12.970500000000003,77.5946,1.5,180.0,5.9673180296711426,1056.3518031230187,0.0,180.0,HIGH,0
A_6,2026-09-11T15:52:07.100107,12.970400000000003,77.5946,1.5,180.0,7.5044026475360575,1067.4712957874488,0.0,180.0,HIGH,0
A_6,2026-09-11T15:52:12.100107,12.970300000000003,77.5946,1.5,180.0,8.15782689648391,1078.5907884518788,0.0,180.0,HIGH,0
A_6,2026-09-11T15:52:17.100107,12.970200000000004,77.5946,1.5,180.0,5.617109263238335,1089.7102811163088,0.0,180.0,HIGH,0
A_6,2026-09-11T15:52:22.100107,12.970100000000004,77.5946,1.5,180.0,5.2449246245495065,1100.8297737807388,0.0,180.0,HIGH,0
A_6,2026-09-11T15:52:27.100107,12.970000000000004,77.5946,1.5,180.0,8.394005522745676,1111.9492664451686,0.0,180.0,HIGH,0
A_6,2026-09-11T15:52:32.100107,12.969900000000004,77.5946,1.5,180.0,4.989235182423011,1123.0687591095987,0.0,180.0,HIGH,0
A_6,2026-09-11T15:52:37.100107,12.969800000000005,77.5946,1.5,180.0,8.663979339117194,1134.1882517740285,0.0,180.0,HIGH,0
A_6,2026-09-11T15:52:42.100107,12.969700000000005,77.5946,1.5,180.0,4.72177441672069,1145.3077444384585,0.0,180.0,HIGH,0
A_7,2026-09-11T15:51:07.100107,12.9716,77.5946,1.5,180.0,3.9865387439529654,934.0373838142893,0.0,180.0,HIGH,0
A_7,2026-09-11T15:51:12.100107,12.9715,77.5946,1.5,180.0,6.427706061714718,945.1568764787194,0.0,180.0,HIGH,0
A_7,2026-09-11T15:51:17.100107,12.971400000000001,77.5946,1.5,180.0,2.101754879630903,956.2763691431493,0.0,180.0,HIGH,0
A_7,2026-09-11T15:51:22.100107,12.971300000000001,77.5946,1.5,180.0,9.002251391197856,967.3958618075791,0.0,180.0,HIGH,0
A_7,2026-09-11T15:51:27.100107,12.971200000000001,77.5946,1.5,180.0,4.427602406260777,978.5153544720091,0.0,180.0,HIGH,0
A_7,2026-09-11T15:51:32.100107,12.971100000000002,77.5946,1.5,180.0,2.223703035384852,989.634847136439,0.0,180.0,HIGH,0
A_7,2026-09-11T15:51:37.100107,12.971000000000002,77.5946,1.5,180.0,3.446954602242024,1000.754339800869,0.0,180.0,HIGH,0
A_7,2026-09-11T15:51:42.100107,12.970900000000002,77.5946,1.5,180.0,9.748175749338554,1011.8738324652991,0.0,180.0,HIGH,0
A_7,2026-09-11T15:51:47.100107,12.970800000000002,77.5946,1.5,180.0,5.889099392965562,1022.9933251297289,0.0,180.0,HIGH,0
A_7,2026-09-11T15:51:52.100107,12.970700000000003,77.5946,1.5,180.0,5.510819072540537,1034.112817794159,0.0,180.0,HIGH,0
A_7,2026-09-11T15:51:57.100107,12.970600000000003,77.5946,1.5,180.0,5.26006312506505,1045.232310458589,0.0,180.0,HIGH,0
A_7,2026-09-11T15:52:02.100107,12.970500000000003,77.5946,1.5,180.0,4.571428438575938,1056.3518031230187,0.0,180.0,HIGH,0
A_7,2026-09-11T15:52:07.100107,12.970400000000003,77.5946,1.5,180.0,8.154007647268577,1067.4712957874488,0.0,180.0,HIGH,0
A_7,2026-09-11T15:52:12.100107,12.970300000000003,77.5946,1.5,180.0,2.2541341014722347,1078.5907884518788,0.0,180.0,HIGH,0
A_7,2026-09-11T15:52:17.100107,12.970200000000004,77.5946,1.5,180.0,3.1569103042049917,1089.7102811163088,0.0,180.0,HIGH,0
A_7,2026-09-11T15:52:22.100107,12.970100000000004,77.5946,1.5,180.0,5.638824411799214,1100.8297737807388,0.0,180.0,HIGH,0
A_7,2026-09-11T15:52:27.100107,12.970000000000004,77.5946,1.5,180.0,4.315611703497154,1111.9492664451686,0.0,180.0,HIGH,0
A_7,2026-09-11T15:52:32.100107,12.969900000000004,77.5946,1.5,180.0,9.891137011568958,1123.0687591095987,0.0,180.0,HIGH,0
A_7,2026-09-11T15:52:37.100107,12.969800000000005,77.5946,1.5,180.0,4.102918687689036,1134.1882517740285,0.0,180.0,HIGH,0
A_7,2026-09-11T15:52:42.100107,12.969700000000005,77.5946,1.5,180.0,5.068087510377203,1145.3077444384585,0.0,180.0,HIGH,0
A_8,2026-09-11T15:51:07.101108,12.9716,77.5946,1.5,180.0,8.252977516449038,934.0373838142893,0.0,180.0,HIGH,0
A_8,2026-09-11T15:51:12.101108,12.9715,77.5946,1.5,180.0,4.398174056797308,945.1568764787194,0.0,180.0,HIGH,0
A_8,2026-09-11T15:51:17.101108,12.971400000000001,77.5946,1.5,180.0,5.251194367440259,956.2763691431493,0.0,180.0,HIGH,0
A_8,2026-09-11T15:51:22.101108,12.971300000000001,77.5946,1.5,180.0,5.518304028585719,967.3958618075791,0.0,180.0,HIGH,0
A_8,2026-09-11T15:51:27.101108,12.971200000000001,77.5946,1.5,180.0,9.58925964803832,978.5153544720091,0.0,180.0,HIGH,0
A_8,2026-09-11T15:51:32.101108,12.971100000000002,77.5946,1.5,180.0,6.399195789597311,989.634847136439,0.0,180.0,HIGH,0
A_8,2026-09-11T15:51:37.101108,12.971000000000002,77.5946,1.5,180.0,3.5609923558675893,1000.754339800869,0.0,180.0,HIGH,0
A_8,2026-09-11T15:51:42.101108,12.970900000000002,77.5946,1.5,180.0,8.717463338181904,1011.8738324652991,0.0,180.0,HIGH,0
A_8,2026-09-11T15:51:47.101108,12.970800000000002,77.5946,1.5,180.0,2.726435473395557,1022.9933251297289,0.0,180.0,HIGH,0
A_8,2026-09-11T15:51:52.101108,12.970700000000003,77.5946,1.5,180.0,6.189793773160658,1034.112817794159,0.0,180.0,HIGH,0
A_8,2026-09-11T15:51:57.101108,12.970600000000003,77.5946,1.5,180.0,2.113584007170905,1045.232310458589,0.0,180.0,HIGH,0
A_8,2026-09-11T15:52:02.101108,12.970500000000003,77.5946,1.5,180.0,2.799640201684033,1056.3518031230187,0.0,180.0,HIGH,0
A_8,2026-09-11T15:52:07.101108,12.970400000000003,77.5946,1.5,180.0,8.339187630501982,1067.4712957874488,0.0,180.0,HIGH,0
A_8,2026-09-11T15:52:12.101108,12.970300000000003,77.5946,1.5,180.0,8.994111319564174,1078.5907884518788,0.0,180.0,HIGH,0
A_8,2026-09-11T15:52:17.101108,12.970200000000004,77.5946,1.5,180.0,5.324380346021444,1089.7102811163088,0.0,180.0,HIGH,0
A_8,2026-09-11T15:52:22.101108,12.970100000000004,77.5946,1.5,180.0,2.683970855940874,1100.8297737807388,0.0,180.0,HIGH,0
A_8,2026-09-11T15:52:27.101108,12.970000000000004,77.5946,1.5,180.0,4.148677038387938,1111.9492664451686,0.0,180.0,HIGH,0
A_8,2026-09-11T15:52:32.101108,12.969900000000004,77.5946,1.5,180.0,5.372897450169452,1123.0687591095987,0.0,180.0,HIGH,0
A_8,2026-09-11T15:52:37.101108,12.969800000000005,77.5946,1.5,180.0,2.928926292777687,1134.1882517740285,0.0,180.0,HIGH,0
A_8,2026-09-11T15:52:42.101108,12.969700000000005,77.5946,1.5,180.0,5.463644073848978,1145.3077444384585,0.0,180.0,HIGH,0
A_9,2026-09-11T15:51:07.101108,12.9716,77.5946,1.5,180.0,5.322461175232729,934.0373838142893,0.0,180.0,HIGH,0
A_9,2026-09-11T15:51:12.101108,12.9715,77.5946,1.5,180.0,5.819845200771343,945.1568764787194,0.0,180.0,HIGH,0
A_9,2026-09-11T15:51:17.101108,12.971400000000001,77.5946,1.5,180.0,3.881122741863991,956.2763691431493,0.0,180.0,HIGH,0
A_9,2026-09-11T15:51:22.101108,12.971300000000001,77.5946,1.5,180.0,8.549957669204353,967.3958618075791,0.0,180.0,HIGH,0
A_9,2026-09-11T15:51:27.101108,12.971200000000001,77.5946,1.5,180.0,2.883742702118421,978.5153544720091,0.0,180.0,HIGH,0
A_9,2026-09-11T15:51:32.101108,12.971100000000002,77.5946,1.5,180.0,3.895321719843283,989.634847136439,0.0,180.0,HIGH,0
A_9,2026-09-11T15:51:37.101108,12.971000000000002,77.5946,1.5,180.0,8.980549670284997,1000.754339800869,0.0,180.0,HIGH,0
A_9,2026-09-11T15:51:42.101108,12.970900000000002,77.5946,1.5,180.0,5.452555007829978,1011.8738324652991,0.0,180.0,HIGH,0
A_9,2026-09-11T15:51:47.101108,12.970800000000002,77.5946,1.5,180.0,2.8769862341151065,1022.9933251297289,0.0,180.0,HIGH,0
A_9,2026-09-11T15:51:52.101108,12.970700000000003,77.5946,1.5,180.0,3.917288455276571,1034.112817794159,0.0,180.0,HIGH,0
A_9,2026-09-11T15:51:57.101108,12.970600000000003,77.5946,1.5,180.0,5.759597147493419,1045.232310458589,0.0,180.0,HIGH,0
